2024-07-24T00:00:00+05:30,184.5,191.5,184.15,190.85,734367,TVSSCS
2024-07-23T00:00:00+05:30,521.3,534.9,511.0,520.35,104210,AHL
2024-07-24T00:00:00+05:30,520.0,533.0,520.0,533.0,27831,AHL
2024-07-23T00:00:00+05:30,134.9,136.78,130.0,134.69,73045,EMAMIPAP
2024-07-24T00:00:00+05:30,134.0,142.0,134.0,139.97,76559,EMAMIPAP
2024-07-23T00:00:00+05:30,3035.0,3176.55,2993.85,3138.7,585410,TORNTPHARM
2024-07-24T00:00:00+05:30,3160.0,3161.95,3002.55,3102.15,710282,TORNTPHARM
2024-07-23T00:00:00+05:30,424.0,455.0,403.4,439.7,1163628,BLUEJET
2024-07-24T00:00:00+05:30,438.05,467.95,435.85,442.0,859759,BLUEJET
2024-07-23T00:00:00+05:30,63.36,63.5,59.34,61.92,10720402,CENTRALBK
2024-07-24T00:00:00+05:30,61.92,64.28,61.65,63.7,7371698,CENTRALBK
2024-07-23T00:00:00+05:30,58.25,59.99,56.1,58.4,923852,SIGACHI
2024-07-24T00:00:00+05:30,58.55,60.29,58.5,60.06,663750,SIGACHI
2024-07-23T00:00:00+05:30,411.25,424.0,401.1,415.15,340310,PANAMAPET
2024-07-24T00:00:00+05:30,419.7,441.0,416.3,435.05,396682,PANAMAPET
2024-07-23T00:00:00+05:30,4014.0,4128.95,3920.05,4120.85,282505,ESCORTS
2024-07-24T00:00:00+05:30,4134.0,4161.2,4067.85,4128.4,158305,ESCORTS
2024-07-23T00:00:00+05:30,27.2,27.69,25.75,26.94,23115494,RPOWER
2024-07-24T00:00:00+05:30,26.99,28.28,26.91,28.28,12368109,RPOWER
2024-07-23T00:00:00+05:30,86.0,86.99,83.11,84.4,47374,SILVERADD
2024-07-24T00:00:00+05:30,84.97,84.98,83.4,83.4,111575,SILVERADD
2024-07-23T00:00:00+05:30,63.74,66.54,60.2,63.45,111787,BIOFILCHEM
2024-07-24T00:00:00+05:30,63.6,64.8,63.25,63.98,47900,BIOFILCHEM
2024-07-23T00:00:00+05:30,369.0,378.3,350.05,364.8,184837,ZUARIIND
2024-07-24T00:00:00+05:30,364.0,378.9,362.2,377.2,52236,ZUARIIND
2024-07-23T00:00:00+05:30,1403.0,1420.0,1348.45,1409.6,228981,GMMPFAUDLR
2024-07-24T00:00:00+05:30,1409.6,1449.0,1406.95,1435.0,74098,GMMPFAUDLR
2024-07-23T00:00:00+05:30,136.0,136.6,131.2,133.73,223152,FOCUS
2024-07-24T00:00:00+05:30,134.68,136.75,133.6,135.34,91005,FOCUS
2024-07-23T00:00:00+05:30,1742.0,1745.0,1681.0,1735.6,66088,RRKABEL
2024-07-24T00:00:00+05:30,1735.6,1754.75,1708.75,1733.55,39246,RRKABEL
2024-07-23T00:00:00+05:30,15.89,15.89,14.35,14.8,1260401,RUCHINFRA
2024-07-24T00:00:00+05:30,15.0,15.95,14.98,15.85,688649,RUCHINFRA
2024-07-23T00:00:00+05:30,2034.05,2034.05,1979.25,2013.85,41028,ALKYLAMINE
2024-07-24T00:00:00+05:30,2013.85,2055.2,2008.0,2025.15,19464,ALKYLAMINE
2024-07-23T00:00:00+05:30,12.4,12.4,12.0,12.1,4019,NORBTEAEXP
2024-07-24T00:00:00+05:30,12.16,12.31,12.0,12.17,2968,NORBTEAEXP
2024-07-23T00:00:00+05:30,222.4,229.15,211.81,219.64,102793,SHREEPUSHK
2024-07-24T00:00:00+05:30,220.8,229.96,219.0,227.1,35516,SHREEPUSHK
2024-07-23T00:00:00+05:30,86.89,88.0,82.5,86.35,72588,UMAEXPORTS
2024-07-24T00:00:00+05:30,87.86,87.86,85.22,86.65,40133,UMAEXPORTS
2024-07-23T00:00:00+05:30,4979.8,5048.3,4801.55,4973.75,74156,THERMAX
2024-07-24T00:00:00+05:30,5026.05,5068.0,4903.05,4944.8,39731,THERMAX
2024-07-23T00:00:00+05:30,1483.9,1495.0,1400.0,1471.65,61186,EPIGRAL
2024-07-24T00:00:00+05:30,1481.95,1695.25,1481.1,1682.0,719249,EPIGRAL
2024-07-23T00:00:00+05:30,17.77,18.2,17.0,17.51,5446270,SALASAR
2024-07-24T00:00:00+05:30,17.67,18.34,17.55,17.98,3450193,SALASAR
2024-07-23T00:00:00+05:30,35.77,36.01,33.51,35.21,2052517,HDFCMOMENT
2024-07-24T00:00:00+05:30,35.48,35.7,35.1,35.23,122005,HDFCMOMENT
2024-07-23T00:00:00+05:30,70.9,73.4,64.0,65.25,233874,BVCL
2024-07-24T00:00:00+05:30,66.6,68.0,64.94,65.67,28479,BVCL
